,date,tweet,clean_tweet,processed,sentiment,main_topic
557,2023-09-26,"Hola, solo para agradecer públicamente la atención recibida en su momento, y mencionar que ya recibí todos los productos solicitado de su tienda de Hey Shop. Muchas gracias.",", agradecer públicamente atención recibida momento , mencionar recibí productos solicitado tienda shop . .","['agradecer', 'públicamente', 'atención', 'recibida', 'momento', 'mencionar', 'recibí', 'productos', 'solicitado', 'tienda', 'shop']",Neutral,Aplicación
558,2023-09-26,Ya lo envie,envie,['envie'],Neutral,Comentario
559,2023-09-27,"Muchas gracias, los amo. 😭🫶🏽",", amo .",['amo'],Neutral,Aplicación
560,2023-09-28,"increíble que a estas alturas tengas que ir a activar tu netkey “móvil” a una sucursal cuando cambias de teléfono. Tienen mucho que aprender de que sin comprometer tu seguridad, lo hacen simple y rápido desde la misma app.","increíble alturas ir activar netkey “ móvil ” sucursal cambias teléfono . aprender comprometer seguridad , hacen simple rápido misma app .","['increíble', 'alturas', 'ir', 'activar', 'netkey', 'móvil', 'sucursal', 'cambias', 'teléfono', 'aprender', 'comprometer', 'seguridad', 'hacen', 'simple', 'rápido', 'misma', 'app']",Neutral,Contrataciones
561,2023-09-30,Yo sigo pensando que es un gran producto,sigo pensando gran producto,"['sigo', 'pensando', 'gran', 'producto']",Neutral,Comentario
562,2023-10-02,Gracias,,[],Neutral,Comentario
563,2023-10-03,Yo también quiero 🫣,quiero,['quiero'],Neutral,Comentario
564,2023-10-03,"Gracias, les acabo de escribir.",", acabo escribir .","['acabo', 'escribir']",Neutral,Comentario
565,2023-10-05,"Tengo la de que es de banco Azteca y si esta muy bien, la de también esta padre y la de esas manejo","azteca bien , padre manejo","['azteca', 'bien', 'padre', 'manejo']",Neutral,Comentario
566,2023-10-06,"En hora buena Jorge, tú eres una persona muy reconocida en el gremio mielero y tu reputación vale.","hora buena jorge , persona reconocida gremio mielero reputación vale .","['hora', 'buena', 'jorge', 'persona', 'reconocida', 'gremio', 'mielero', 'reputación', 'vale']",Neutral,Ayuda
567,2023-10-11,👀 Órale qué cool. ofrece información sobre finanzas personales dentro de la aplicación. 🤩 Habrá que darle una opounidad al podcast,órale cool . ofrece información finanzas personales dentro aplicación . darle opounidad podcast,"['órale', 'cool', 'ofrece', 'información', 'finanzas', 'personales', 'dentro', 'aplicación', 'darle', 'opounidad', 'podcast']",Positive,Contrataciones
568,2023-10-12,"Ganeee! Si quieres ser pae de esta fiebre Hey, te puedo referir. Gracias","ganeee ! quieres ser pae fiebre , puedo referir .","['ganeee', 'quieres', 'ser', 'pae', 'fiebre', 'puedo', 'referir']",Neutral,Aplicación
569,2023-10-13,"Gracias, volví a llamar y fue rapido",", volví llamar rapido","['volví', 'llamar', 'rapido']",Neutral,Comentario
570,2023-10-13,😮‍💨 5 estrellas al sopoe de ya se saben el dúo dinámico ☺️☺️,5 estrellas sopoe saben dúo dinámico,"['5', 'estrellas', 'sopoe', 'saben', 'dúo', 'dinámico']",Neutral,Comentario
571,2023-10-14,Quedo en espera. Gracias,quedo espera .,"['quedo', 'espera']",Neutral,Comentario
572,2023-10-14,Felicidades a todos los que hicieron esto posible,felicidades hicieron posible,"['felicidades', 'hicieron', 'posible']",Neutral,Comentario
573,2023-10-16,Muchas gracias,,[],Neutral,Comentario
574,2023-10-17,"Procedo, gracias por el apoyo","procedo , apoyo","['procedo', 'apoyo']",Neutral,Comentario
575,2023-10-18,Recibí ayuda de fredhack88 en Telegram. Me ayudó a recuperar mi cuenta y habilitar la autenticación de dos factores en la cuenta. Estoy realmente impresionado. También te ayudará con tus problemas de piratería.,recibí ayuda fredhack88 telegram . ayudó recuperar cuenta habilitar autenticación dos factores cuenta . realmente impresionado . ayudará problemas piratería .,"['recibí', 'ayuda', 'fredhack88', 'telegram', 'ayudó', 'recuperar', 'cuenta', 'habilitar', 'autenticación', 'dos', 'factores', 'cuenta', 'realmente', 'impresionado', 'ayudará', 'problemas', 'piratería']",Neutral,Comentario
576,2023-10-19,"Gracias ya los conocí, los use, y hoy los dejo, definitivamente no son lo mio, pero si los recomiendo! 👍 Bancos f…","conocí , use , hoy dejo , definitivamente mio , recomiendo ! bancos f…","['conocí', 'use', 'hoy', 'dejo', 'definitivamente', 'mio', 'recomiendo', 'bancos', 'f']",Neutral,Contrataciones
577,2023-10-20,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","¡te vamos sorprender ! fans , ¡les queremos dar ! punto elevar experiencia ni…","['te', 'vamos', 'sorprender', 'fans', 'les', 'queremos', 'dar', 'punto', 'elevar', 'experiencia', 'ni']",Neutral,Aplicación
578,2023-10-21,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","¡te vamos sorprender ! fans , ¡les queremos dar ! punto elevar experiencia ni…","['te', 'vamos', 'sorprender', 'fans', 'les', 'queremos', 'dar', 'punto', 'elevar', 'experiencia', 'ni']",Neutral,Aplicación
579,2023-10-21,11% la inversión y con eso!,11 % inversión !,"['11', 'inversión']",Neutral,Comentario
580,2023-10-22,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","¡te vamos sorprender ! fans , ¡les queremos dar ! punto elevar experiencia ni…","['te', 'vamos', 'sorprender', 'fans', 'les', 'queremos', 'dar', 'punto', 'elevar', 'experiencia', 'ni']",Neutral,Aplicación
581,2023-10-23,Se va a poner bueno con heybanco,va poner bueno,"['va', 'poner', 'bueno']",Neutral,Ayuda
582,2023-10-23,"Estamos igual, también me sorprendí","igual , sorprendí","['igual', 'sorprendí']",Neutral,Comentario
583,2023-10-23,Yo también!,!,[],Neutral,Comentario
584,2023-10-24,Nos deberían sorprender con app funcional. Todos los dias hay que estar borrando e instalando. Dura un acceso útil.,deberían sorprender app funcional . dias borrando instalando . dura acceso útil .,"['deberían', 'sorprender', 'app', 'funcional', 'dias', 'borrando', 'instalando', 'dura', 'acceso', 'útil']",Neutral,Aplicación
585,2023-10-24,Listo enviado,enviado,['enviado'],Neutral,Comentario
586,2023-10-24,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","¡te vamos sorprender ! fans , ¡les queremos dar ! punto elevar experiencia ni…","['te', 'vamos', 'sorprender', 'fans', 'les', 'queremos', 'dar', 'punto', 'elevar', 'experiencia', 'ni']",Neutral,Aplicación
587,2023-10-25,"Muy buena , esta vez hey se equivocó, decía ser diferente a los bancos normales e incluso puede que apair…","buena , vez equivocó , decía ser diferente bancos normales incluso puede apair…","['buena', 'vez', 'equivocó', 'decía', 'ser', 'diferente', 'bancos', 'normales', 'incluso', 'puede', 'apair']",Neutral,Aplicación
588,2023-10-25,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca 👋🫶,bueno tiempo . irá cajón . nunca,"['bueno', 'tiempo', 'irá', 'cajón', 'nunca']",Neutral,Ayuda
589,2023-10-25,es muy buena opción.,buena opción .,"['buena', 'opción']",Neutral,Ayuda
590,2023-10-25,"Bueno, toda historia tiene un final. Adiós","bueno , toda historia final . adiós","['bueno', 'toda', 'historia', 'final', 'adiós']",Neutral,Ayuda
591,2023-10-25,"La tarjeta plata trae buen cashback, deberías darle una revisada","plata trae buen cashback , deberías darle revisada","['plata', 'trae', 'buen', 'cashback', 'deberías', 'darle', 'revisada']",Neutral,Ayuda
592,2023-10-26,"¿SPA para los Hospitality? Bueno, siempre se agradece un masajito para aguantar los 3 días de festival ¡Checa los beneficios de cada abono! 🎟️🦁🔥 Mañana prevents exclusiva por TecatePalNoe 💖","¿spa hospitality ? bueno , siempre agradece masajito aguantar 3 festival ¡checa beneficios cada abono ! mañana prevents exclusiva tecatepalnoe","['spa', 'hospitality', 'bueno', 'siempre', 'agradece', 'masajito', 'aguantar', '3', 'festival', 'checa', 'beneficios', 'cada', 'abono', 'mañana', 'prevents', 'exclusiva', 'tecatepalnoe']",Positive,Ayuda
593,2023-10-26,Gracias! Les envíe otra duda.,! envíe duda .,"['envíe', 'duda']",Neutral,Comentario
594,2023-10-26,"Ok, estaré al pendiente, gracias","ok , pendiente ,","['ok', 'pendiente']",Positive,Comentario
595,2023-10-27,"Gracias por mis ultimas recompensas, adios vaquero, fue bueno mientras duró","ultimas recompensas , adios vaquero , bueno mientras duró","['ultimas', 'recompensas', 'adios', 'vaquero', 'bueno', 'mientras', 'duró']",Neutral,Ayuda
596,2023-10-27,Mañana los compramos!!! 🫶🙌🏻🙌🏻,mañana compramos ! ! !,"['mañana', 'compramos']",Neutral,Comentario
597,2023-10-27,🦁 ¡Gracias! La Venta Exclusiva HeyBanco está AGOTADA en su totalidad 🎫 🫵🏻 La venta libre de Boleto Tempranero para 2024 tendrá lugar mañana 28 de octubre a pair de las 14:00 hrs.,¡gracias ! venta exclusiva agotada totalidad venta libre boleto tempranero 2024 lugar mañana 28 octubre pair 14:00 hrs .,"['gracias', 'venta', 'exclusiva', 'agotada', 'totalidad', 'venta', 'libre', 'boleto', 'tempranero', '2024', 'lugar', 'mañana', '28', 'octubre', 'pair', '14', '00', 'hrs']",Neutral,Comentario
598,2023-10-27,Gracias Gracias venta tempranera 🤍 Tqm,venta tempranera tqm,"['venta', 'tempranera', 'tqm']",Neutral,Comentario
599,2023-10-27,⭐️⭐️Tecate Pa'l Noe 2024!!!⭐️⭐️ 🚨Si tienen Hey Banco aprovechen hoy porque hay buenos descuentos en el abono Tempranero!…,tecate pa ' l noe 2024 ! ! ! aprovechen hoy buenos descuentos abono tempranero ! …,"['tecate', 'pa', 'l', 'noe', '2024', 'aprovechen', 'hoy', 'buenos', 'descuentos', 'abono', 'tempranero']",Neutral,Contrataciones
600,2023-10-27,¡Muchas gracias por tu confianza! 😀🤲 ¡Estamos felices de que formes pae de la familia Klar! 🥰🤩 ¡TE QUEREMOS!❤️,¡muchas confianza ! ¡estamos felices formes pae familia klar ! ¡te queremos !,"['muchas', 'confianza', 'estamos', 'felices', 'formes', 'pae', 'familia', 'klar', 'te', 'queremos']",Neutral,Comentario
601,2023-10-27,Sería lo más adecuado después de lo que costo por lo menos 6 meses de prueba como lo hacía Scotia con su tarjeta ideal ya después decides.,adecuado después costo menos 6 meses prueba hacía scotia ideal después decides .,"['adecuado', 'después', 'costo', 'menos', '6', 'meses', 'prueba', 'hacía', 'scotia', 'ideal', 'después', 'decides']",Positive,Crédito
602,2023-10-28,"Gracias, sigan con esas propuestas tan inovadoras que seguramente atraerán millones de clientes y marcarán un antes y un después de la banca en México. De seguro las felicitaciones no paran por eso hasta bloquearon sus redes sociales. Son unos genios! No se cansan de ganar tanto?",", sigan propuestas inovadoras seguramente atraerán millones clientes marcarán después banca méxico . seguro felicitaciones paran bloquearon redes sociales . genios ! cansan ganar ?","['sigan', 'propuestas', 'inovadoras', 'seguramente', 'atraerán', 'millones', 'clientes', 'marcarán', 'después', 'banca', 'méxico', 'seguro', 'felicitaciones', 'paran', 'bloquearon', 'redes', 'sociales', 'genios', 'cansan', 'ganar']",Neutral,Crédito
603,2023-10-28,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca 👋🫶,bueno tiempo . irá cajón . nunca,"['bueno', 'tiempo', 'irá', 'cajón', 'nunca']",Neutral,Ayuda
604,2023-10-28,adquirí la membresía mega Fan porque me salió que un beneficio era una venta exclusiva de Tecate…,adquirí membresía mega fan salió beneficio venta exclusiva tecate…,"['adquirí', 'membresía', 'mega', 'fan', 'salió', 'beneficio', 'venta', 'exclusiva', 'tecate']",Positive,Comentario
605,2023-10-28,Ya cayó la actualización gracias,cayó actualización,"['cayó', 'actualización']",Neutral,Comentario
606,2023-10-28,Padrísimas las nuevas membresías de encontré una que se ajusta a mis necesidades y ya la contraté. Les recomiendo q…,padrísimas nuevas membresías encontré ajusta necesidades contraté . recomiendo q…,"['padrísimas', 'nuevas', 'membresías', 'encontré', 'ajusta', 'necesidades', 'contraté', 'recomiendo', 'q']",Neutral,Contrataciones
607,2023-10-28,"A mí ya me depositaron, la verdad estoy contento con sus servicios, espero recapaciten y re valoren sus decisiones","depositaron , verdad contento servicios , espero recapaciten re valoren decisiones","['depositaron', 'verdad', 'contento', 'servicios', 'espero', 'recapaciten', 're', 'valoren', 'decisiones']",Neutral,Comentario
608,2023-10-28,Es correcto,correcto,['correcto'],Neutral,Comentario
609,2023-10-28,Esto de me parece tipo las gasolinaras VIP,parece tipo gasolinaras vip,"['parece', 'tipo', 'gasolinaras', 'vip']",Positive,Comentario
610,2023-10-28,Antes que nada bienvenido a Ualá. Gracias por el feedback. Es muy constructivo. Varios de esos temas se resuelven en los próximos updates. Mudarse a una arquitectura 100% bancaria no ha sido fácil y eso afecta cieos procesos. Ya viene lo mejor. Gracias desde ya.,bienvenido ualá . feedback . constructivo . varios temas resuelven próximos updates . mudarse arquitectura 100 % bancaria sido fácil afecta cieos procesos . viene mejor . .,"['bienvenido', 'ualá', 'feedback', 'constructivo', 'varios', 'temas', 'resuelven', 'próximos', 'updates', 'mudarse', 'arquitectura', '100', 'bancaria', 'sido', 'fácil', 'afecta', 'cieos', 'procesos', 'viene', 'mejor']",Neutral,Comentario
611,2023-10-28,"Gracias ya pude comunicarme y creo si se solucionó mi problema, gracias 🙌","pude comunicarme creo solucionó problema ,","['pude', 'comunicarme', 'creo', 'solucionó', 'problema']",Neutral,Aplicación
612,2023-10-29,Buena publicidad 👇,buena publicidad,"['buena', 'publicidad']",Neutral,Ayuda
613,2023-10-30,"¿Eres un estudiante y tienes una idea brillante? 💡 ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…","¿eres estudiante idea brillante ? ¡el reto emprende espera ! paicipa gana $ 50,000 tu…","['eres', 'estudiante', 'idea', 'brillante', 'el', 'reto', 'emprende', 'espera', 'paicipa', 'gana', '50', '000', 'tu']",Neutral,Comentario
614,2023-10-30,Muchas gracias 🥰,,[],Neutral,Comentario
615,2023-10-30,Ahorita mismo les mando correo y número telefónico para contacto.,ahorita mismo mando correo número telefónico contacto .,"['ahorita', 'mismo', 'mando', 'correo', 'número', 'telefónico', 'contacto']",Neutral,Comentario
616,2023-10-30,Dale gracias a,dale,['dale'],Neutral,Comentario
617,2023-10-30,Checa creo que tiene mucho potencial!,checa creo potencial !,"['checa', 'creo', 'potencial']",Neutral,Comentario
618,2023-10-31,"Bien hecho, ya mero te alcanzo. 🤷🏽‍♂️","bien hecho , mero alcanzo .","['bien', 'hecho', 'mero', 'alcanzo']",Neutral,Comentario
619,2023-10-31,¡Muchas gracias por tu confianza! 😀 🤲 ¡Estamos felices de que formes pae de la familia Klar! 🥰 🤩,¡muchas confianza ! ¡estamos felices formes pae familia klar !,"['muchas', 'confianza', 'estamos', 'felices', 'formes', 'pae', 'familia', 'klar']",Neutral,Comentario
620,2023-10-31,"Lo verdaderamente interesante de heybanco es su herramienta de inversión y, en lo personal, sería para lo único que tengo la tarjeta y que pagaría por el plan. Según el plan que pagues y si dejas el dinero 7 o 28 días te pueden dar el 9%, 10%, 11% o 12% de interés anual.","verdaderamente interesante herramienta inversión , personal , único pagaría plan . según plan pagues dejas dinero 7 28 pueden dar 9 % , 10 % , 11 % 12 % interés anual .","['verdaderamente', 'interesante', 'herramienta', 'inversión', 'personal', 'único', 'pagaría', 'plan', 'según', 'plan', 'pagues', 'dejas', 'dinero', '7', '28', 'pueden', 'dar', '9', '10', '11', '12', 'interés', 'anual']",Neutral,Crédito
